x,y,cw,cbh,ht,output,id
752.1,91.9,1.5,2.9,6.1,.FALSE. /,NA
745.9,87,4.5,6.5,15.3,.FALSE. /,NA
269.2,149.4,1.5,2.9,6,.FALSE. /,NA
267.8,148,1.9,4.2,12.8,.FALSE. /,NA
267.8,149.7,1.3,2.6,5.2,.FALSE. /,NA
271.9,144,1.7,3.1,6.6,.FALSE. /,NA
280.3,71.3,2.3,3.9,8.6,.FALSE. /,NA
284.9,70.3,4.9,7.1,16.8,.FALSE. /,NA
287.2,70.4,3.7,6,14.4,.FALSE. /,NA
278.7,72.4,1.9,3.4,7.3,.FALSE. /,NA
452.1,220.9,6.9,9.4,18.5,.FALSE. /,NA
455.3,224.3,4.4,6.4,15,.FALSE. /,NA
455.6,225.8,4,6,13.9,.FALSE. /,NA
455,228.9,1.5,2.9,6,.FALSE. /,NA
441.6,258.8,5.4,5.9,18.1,.FALSE. /,NA
440.4,259.5,3,4.7,10.6,.FALSE. /,NA
280.8,247.1,1.8,3.2,6.9,.FALSE. /,NA
281.1,252.7,3.5,9.6,18.8,.FALSE. /,NA
274.7,253.2,2.3,3.8,8.3,.FALSE. /,NA
278.7,253.8,2.4,4,8.9,.FALSE. /,NA
192.6,284.9,0.9,0.8,2.7,.FALSE. /,NA
195.9,281.5,5.4,4.3,19.2,.FALSE. /,NA
192.8,285.3,2.2,5.8,12.1,.FALSE. /,NA
192.9,283.8,4,9.1,22.1,.FALSE. /,NA
2.5,235,1.4,2.8,5.8,.FALSE. /,NA
4.4,237.5,3.5,3.3,13,.FALSE. /,NA
4.2,236.3,4.4,9,19.6,.FALSE. /,NA
796.6,29.5,3.8,5.6,13.1,.FALSE. /,NA
797.3,23.8,1.3,2.6,5.3,.FALSE. /,NA
797.3,31.8,3.7,5.6,12.9,.FALSE. /,NA
797.7,27.2,4.2,6.1,14.3,.FALSE. /,NA
71.7,85.6,2,3.5,7.7,.FALSE. /,NA
75,93.1,2.3,3.9,8.5,.FALSE. /,NA
72.8,95,2.9,1,6.1,.FALSE. /,NA
74,95.6,3.6,5.5,12.6,.FALSE. /,NA
286.9,183.2,4.2,6.1,14.3,.FALSE. /,NA
289.3,185.3,3.6,3.8,19.5,.FALSE. /,NA
289,185.2,1.7,3.2,6.7,.FALSE. /,NA
653.8,6.7,6.4,3.9,16.1,.FALSE. /,NA
655.2,5.9,4.9,3,10.4,.FALSE. /,NA
656.8,4.6,1.6,3,6.3,.FALSE. /,NA
656.2,6.4,2,3.5,7.7,.FALSE. /,NA
655.9,10.1,3.5,3.3,14.9,.FALSE. /,NA
524.6,220.1,2.1,3.6,7.8,.FALSE. /,NA
518.8,219.9,3.2,5,11.4,.FALSE. /,NA
523.7,217.3,1.8,1,5.6,.FALSE. /,NA
524.3,217.1,2.8,9.4,13.4,.FALSE. /,NA
454.9,209.9,2.6,4.2,9.3,.FALSE. /,NA
453.4,209.5,2.1,1.5,8.4,.FALSE. /,NA
455.6,210.5,1.4,1.7,5.5,.FALSE. /,NA
799.6,50.9,4.4,6.4,15.1,.FALSE. /,NA
804.4,52.2,2.3,1.4,5.7,.FALSE. /,NA
802.3,49.9,2.1,3.7,8,.FALSE. /,NA
529.3,4.9,4.8,13.2,18.7,.FALSE. /,NA
527.8,7.9,4.7,6.8,15.9,.FALSE. /,NA
527.7,9.3,3.1,4.8,11,.FALSE. /,NA
774.2,57.6,1.6,3,6.3,.FALSE. /,NA
772.6,60.1,4.6,4.9,15.5,.FALSE. /,NA
772.5,56.9,1.7,2.8,7.7,.FALSE. /,NA
772.5,57,1.6,3.1,6.4,.FALSE. /,NA
773.4,58.6,4.7,6.8,15.9,.FALSE. /,NA
770.7,54.8,1.9,3.3,7.1,.FALSE. /,NA
769.5,61.9,4.3,6.4,16.7,.FALSE. /,NA
488.9,34,2,3.5,7.7,.FALSE. /,NA
490,36.1,1.9,3.4,7.3,.FALSE. /,NA
489.8,31.3,6.9,11.7,20.7,.FALSE. /,NA
488.4,31.9,2.8,3.3,16.6,.FALSE. /,NA
492,33.4,0.6,0.3,1.5,.FALSE. /,NA
486.4,30.4,4,5.9,13.8,.FALSE. /,NA
486.8,33.3,5.2,5.7,17.4,.FALSE. /,NA
893.9,356.4,4,6,13.9,.FALSE. /,NA
892.3,356.9,2.7,7.8,13.3,.FALSE. /,NA
893.2,358,3.7,6.9,19.4,.FALSE. /,NA
887.9,359.3,3.1,4.8,11,.FALSE. /,NA
891.8,358.8,2.2,3.7,8.1,.FALSE. /,NA
884.3,353.2,1.9,3.3,7.2,.FALSE. /,NA
353.6,396.8,4.2,6.1,14.3,.FALSE. /,NA
343,394.8,4.6,4.5,13.9,.FALSE. /,NA
416.2,331.6,1.9,3.4,7.3,.FALSE. /,NA
415.2,330,2.6,4.2,9.3,.FALSE. /,NA
416.5,330.1,3.5,3.3,13,.FALSE. /,NA
414.5,332,1.1,1.1,7,.FALSE. /,NA
172,57.5,2.6,4.2,9.3,.FALSE. /,NA
169.6,56,7,4.8,18.8,.FALSE. /,NA
167.2,60.1,2.6,4.2,9.5,.FALSE. /,NA
468.1,356.6,1.1,1.4,4.6,.FALSE. /,NA
465.2,352.8,4.4,6.4,15.1,.FALSE. /,NA
468.8,360,3.7,5.5,12.8,.FALSE. /,NA
467.4,356.8,6.6,3.3,14.1,.FALSE. /,NA
464.5,350.2,1.1,0.7,4.6,.FALSE. /,NA
328.6,237.2,6.4,8.9,21.3,.FALSE. /,NA
326.7,234.9,1.5,2.8,5.9,.FALSE. /,NA
80.4,33.8,3.1,4.8,11,.FALSE. /,NA
85.9,42.3,3,4.8,10.8,.FALSE. /,NA
91.7,37.9,4.3,4.6,14.6,.FALSE. /,NA
87.3,41.5,2.6,0,6,.FALSE. /,NA
85.6,41,3.8,9.6,15,.FALSE. /,NA
84.9,39.1,1.4,2.7,5.6,.FALSE. /,NA
87.8,38.4,2.3,3.9,8.5,.FALSE. /,NA
85.9,37.1,3.9,5.8,13.5,.FALSE. /,NA
110.1,277.9,4.1,6.1,14.1,.FALSE. /,NA
111,278.7,2.2,3.7,8.1,.FALSE. /,NA
108.1,281.3,1.8,3.2,6.9,.FALSE. /,NA
381.1,381.6,6.9,9.4,18.5,.FALSE. /,NA
381.7,380.8,2.3,7.3,15.5,.FALSE. /,NA
374.2,378.4,1.9,1.7,7.2,.FALSE. /,NA
841.3,81.8,1.8,1.8,6.5,.FALSE. /,NA
841.4,78.9,2.3,3.9,8.5,.FALSE. /,NA
841.6,79.1,1.7,3.1,6.6,.FALSE. /,NA
736.1,387.2,5.1,11.2,20.1,.FALSE. /,NA
734.4,388.1,4.2,6.1,14.3,.FALSE. /,NA
736.1,387,3.8,5.6,13.1,.FALSE. /,NA
739.8,387,2,3.5,7.7,.FALSE. /,NA
734.2,385.9,1,0.4,3.9,.FALSE. /,NA
315.8,342.6,1.7,1.5,6.6,.FALSE. /,NA
315.7,340.1,1.5,1.1,5.7,.FALSE. /,NA
314.2,339.6,1.9,3.4,7.3,.FALSE. /,NA
314.6,341.6,2.6,4.2,9.3,.FALSE. /,NA
317,342,1,2.1,4,.FALSE. /,NA
597.7,282,2.6,4.2,9.3,.FALSE. /,NA
509,40.5,2.2,3.8,8.3,.FALSE. /,NA
510.3,43.8,5.7,6.4,19.2,.FALSE. /,NA
296.9,5.9,2.1,3.6,7.8,.FALSE. /,NA
304.5,8.3,2,3.5,7.5,.FALSE. /,NA
304.9,10.1,4.7,6.8,15.9,.FALSE. /,NA
304.9,7.7,3.8,5.7,13.3,.FALSE. /,NA
302.8,4.4,2.8,4.4,6.9,.FALSE. /,NA
387.9,167.6,3.6,5.5,12.6,.FALSE. /,NA
387,169.2,5.4,5.1,18.8,.FALSE. /,NA
388.6,169.1,2.4,10.3,19.8,.FALSE. /,NA
336.6,199.2,3.2,5,11.4,.FALSE. /,NA
332.2,199.3,2.7,4.3,9.8,.FALSE. /,NA
14.2,50.5,2.3,3.9,8.5,.FALSE. /,NA
14,50.2,5.3,7.8,13.2,.FALSE. /,NA
9.9,54.5,3.1,4.8,11,.FALSE. /,NA
13.1,49.1,4.7,6.8,15.9,.FALSE. /,NA
747.6,302.1,4.6,4.6,16.3,.FALSE. /,NA
746.2,303.8,3,4.7,10.6,.FALSE. /,NA
736.4,300.5,1.7,3.2,6.7,.FALSE. /,NA
744.8,302.8,4.3,6.3,14.7,.FALSE. /,NA
78.2,292.8,1.4,2.7,5.6,.FALSE. /,NA
78.3,293.4,2.9,4.6,10.3,.FALSE. /,NA
76.6,294.2,4,6,13.9,.FALSE. /,NA
77.3,293.7,1.4,2.7,5.6,.FALSE. /,NA
798,354.2,4.9,7.1,16.8,.FALSE. /,NA
796.7,356.8,3,4.7,10.6,.FALSE. /,NA
83.8,102.6,4.2,6.1,14.4,.FALSE. /,NA
83.4,103.2,5.1,9,19,.FALSE. /,NA
86,101.1,2.2,3.7,8.1,.FALSE. /,NA
85.4,101.4,2.8,4.4,10,.FALSE. /,NA
84,104.9,3.5,5.3,12.2,.FALSE. /,NA
503.2,80.8,4.7,6.8,15.9,.FALSE. /,NA
503,84.5,1.8,3.3,7,.FALSE. /,NA
438.2,229.8,1.2,1.6,5.8,.FALSE. /,NA
514.4,175.8,4.8,5.2,16.3,.FALSE. /,NA
518.4,179.5,4,4.6,18.7,.FALSE. /,NA
518.7,180.9,4.7,6.8,15.9,.FALSE. /,NA
521.5,177.3,3.2,12,18.8,.FALSE. /,NA
518.8,177.2,3.5,8.1,17.8,.FALSE. /,NA
497.4,221.8,1,2.3,4.5,.FALSE. /,NA
495.8,222.8,4.6,4.9,15.5,.FALSE. /,NA
509.5,204,7.6,3.7,19.6,.FALSE. /,NA
571.5,398,1.6,2.9,6.1,.FALSE. /,NA
569.2,399.7,2,3.5,7.7,.FALSE. /,NA
572.5,398.1,4.8,5.2,16.1,.FALSE. /,NA
568.6,399.7,2.1,11.4,16.1,.FALSE. /,NA
568.7,398.3,3.2,5,11.3,.FALSE. /,NA
287.8,95.2,1.6,3,6.3,.FALSE. /,NA
289.8,95,8.8,7.1,17.4,.FALSE. /,NA
842.3,304.1,0.6,1.5,5.8,.FALSE. /,NA
842,303.8,5.2,7.4,17.6,.FALSE. /,NA
520.1,99.5,2.7,0.4,6.7,.FALSE. /,NA
520.7,108.6,4.3,8.4,19.5,.FALSE. /,NA
523.1,111.8,10.2,11.9,19.2,.FALSE. /,NA
524.6,108.9,3.5,3,12.4,.FALSE. /,NA
434.5,254.8,6.5,9.3,19.8,.FALSE. /,NA
136.4,59,3.4,5.2,12.1,.FALSE. /,NA
135.6,66.2,2.3,3.9,8.5,.FALSE. /,NA
136.1,58.9,2.3,3.7,9.8,.FALSE. /,NA
140.4,61.4,7.2,11,17.4,.FALSE. /,NA
136.7,59.8,2.4,4,8.9,.FALSE. /,NA
137.4,59.6,1.6,3.1,6.4,.FALSE. /,NA
135,57.5,6,9.7,21.6,.FALSE. /,NA
870.9,150.3,2.7,0.6,7.5,.FALSE. /,NA
864.7,150.4,3.4,5.1,11.8,.FALSE. /,NA
870.3,147.6,1.5,2.9,6,.FALSE. /,NA
586.3,166.5,2.4,4,8.9,.FALSE. /,NA
327.3,317.7,8,8.8,17.8,.FALSE. /,NA
321.4,305.1,2.8,2.2,7.3,.FALSE. /,NA
323.3,315.2,1.3,2.6,5.4,.FALSE. /,NA
326.6,317.1,1.7,3.2,6.7,.FALSE. /,NA
326.5,315.1,8.7,7.9,18.3,.FALSE. /,NA
326.4,314.8,2.3,4.8,11.9,.FALSE. /,NA
815.5,177.8,2.5,4.2,9.3,.FALSE. /,NA
815.4,178.6,4,5.9,13.8,.FALSE. /,NA
733,314.6,1.9,3.4,7.4,.FALSE. /,NA
426.7,386.6,1.5,2.9,6.1,.FALSE. /,NA
426.6,387.2,2.1,3.6,7.8,.FALSE. /,NA
427.5,387.8,2.4,4,8.9,.FALSE. /,NA
431.8,387.7,6,8.4,20.1,.FALSE. /,NA
428.9,387.6,6.9,6.7,18.6,.FALSE. /,NA
430.1,392.4,2.4,4,8.8,.FALSE. /,NA
715.2,398.3,3.5,1.9,15.7,.FALSE. /,NA
811.5,224,3.2,12,18.8,.FALSE. /,NA
809.8,214.8,1.9,1.7,7.2,.FALSE. /,NA
811.8,227.2,6.3,2.6,19.7,.FALSE. /,NA
811.2,223.4,1.9,3.4,7.4,.FALSE. /,NA
808.5,219.9,2.5,8.1,11.4,.FALSE. /,NA
810.3,224,4.8,5.2,16.1,.FALSE. /,NA
811.4,224,4.7,6.8,15.9,.FALSE. /,NA
667.6,44.4,4.3,6.2,14.6,.FALSE. /,NA
667.2,47.5,3.8,5.7,13.1,.FALSE. /,NA
344.5,142.5,4.2,6.1,14.3,.FALSE. /,NA
344.4,144.5,3.7,10.9,18.6,.FALSE. /,NA
345.1,142.8,2.6,1.6,19.6,.FALSE. /,NA
345.1,135.7,2.8,4.5,10.2,.FALSE. /,NA
724.2,80.2,3.9,5.8,13.6,.FALSE. /,NA
737.8,73.2,4.7,8.9,10.7,.FALSE. /,NA
738.4,69.3,4,10.2,18.2,.FALSE. /,NA
736.9,70.1,0.5,0.5,1.7,.FALSE. /,NA
733.4,74.3,2.8,4.5,10.2,.FALSE. /,NA
20.4,167.5,1.6,3.1,6.4,.FALSE. /,NA
23.6,165.5,2.4,6.1,11.1,.FALSE. /,NA
19.7,162.7,2,3.5,7.7,.FALSE. /,NA
18.2,171.6,2.7,4.4,9.6,.FALSE. /,NA
83.3,164.9,7.1,8.7,20.3,.FALSE. /,NA
76.3,164.4,3.1,4.8,11,.FALSE. /,NA
80.1,159.9,2.1,3.6,7.8,.FALSE. /,NA
876.7,244.7,2.8,4.5,10.2,.FALSE. /,NA
867.7,251.9,3.5,5.3,12.2,.FALSE. /,NA
873.5,242.9,2.8,4.5,10.2,.FALSE. /,NA
877.5,245.2,3.4,5.1,11.8,.FALSE. /,NA
871.9,245,2.3,5.3,12.3,.FALSE. /,NA
876.5,247.1,1.8,3.3,7,.FALSE. /,NA
876.5,247,3.6,5.5,12.6,.FALSE. /,NA
877.3,247,1.8,3.2,6.9,.FALSE. /,NA
878,247.6,1.4,1,5.6,.FALSE. /,NA
118.9,308.1,1.2,2.5,5,.FALSE. /,NA
115.2,307.9,3.6,3.5,13.4,.FALSE. /,NA
117.3,313.2,1.4,2.8,5.8,.FALSE. /,NA
117,307.1,1.8,2,7.9,.FALSE. /,NA
116.2,305.7,1.2,0.8,4.8,.FALSE. /,NA
115.7,309.7,1.2,2.5,5,.FALSE. /,NA
118.4,307.1,2.7,4.3,9.8,.FALSE. /,NA
116.2,308.7,1.8,3.3,7,.FALSE. /,NA
361.6,315.1,3.2,5,11.4,.FALSE. /,NA
354.8,315.7,1.5,2.9,6,.FALSE. /,NA
359.6,313.6,3.9,5.8,13.5,.FALSE. /,NA
357.1,319.3,3.6,5.5,12.6,.FALSE. /,NA
363,322.6,2,3.5,7.5,.FALSE. /,NA
360.3,320.7,1.5,2.9,6,.FALSE. /,NA
749.2,380.7,2.3,3.8,8.3,.FALSE. /,NA
745.7,383.9,1.4,2.7,5.6,.FALSE. /,NA
343.3,295.5,4.4,8,15.3,.FALSE. /,NA
340.4,295.4,3,4.8,10.8,.FALSE. /,NA
738,320.5,2,3.5,7.5,.FALSE. /,NA
735.7,322.4,1.3,2.6,5.2,.FALSE. /,NA
735.4,319.7,2.4,4,8.9,.FALSE. /,NA
727.8,319.8,1.2,2.5,5,.FALSE. /,NA
730.9,324,2,6.6,15.4,.FALSE. /,NA
781.2,301.8,2.3,3.9,8.5,.FALSE. /,NA
147.8,195.1,3.3,5.1,11.7,.FALSE. /,NA
146.7,196.2,2.7,4.3,9.8,.FALSE. /,NA
222.1,83.7,3,2.5,16.3,.FALSE. /,NA
219,85.2,5.2,5.4,17.8,.FALSE. /,NA
222.7,85.4,5.9,8.2,19.7,.FALSE. /,NA
222.4,86.5,1.7,3.1,6.6,.FALSE. /,NA
221.9,85,4.3,6,18.8,.FALSE. /,NA
221.5,91.2,1.3,0.6,1.9,.FALSE. /,NA
164.8,241.8,4.4,5.6,15.3,.FALSE. /,NA
162.7,232.9,6.7,9,22.6,.FALSE. /,NA
168.1,231.3,3,4.7,10.6,.FALSE. /,NA
552.1,217.5,1.2,1,2.9,.FALSE. /,NA
552.2,217.6,3.9,5.8,13.5,.FALSE. /,NA
552.1,217.7,1.8,1.5,2.6,.FALSE. /,NA
553.3,218,2.5,9.4,16.7,.FALSE. /,NA
552.4,216.9,5.3,7.8,16.5,.FALSE. /,NA
550.7,218.2,1.6,3.1,6.4,.FALSE. /,NA
83.3,280.1,4.9,7.1,16.8,.FALSE. /,NA
79,281.9,3.6,5.5,12.6,.FALSE. /,NA
78.7,292.1,1.1,0.7,4.7,.FALSE. /,NA
346.6,44.8,3.5,3.3,13,.FALSE. /,NA
348.9,46.1,3.9,5.8,13.5,.FALSE. /,NA
346.2,47.2,1.4,3.3,6.4,.FALSE. /,NA
344.8,39.7,1.8,3.3,7.1,.FALSE. /,NA
18.1,182.8,1.6,3.1,6.4,.FALSE. /,NA
20.2,182.8,3.4,5.1,11.8,.FALSE. /,NA
16,182.1,3.1,4.8,11,.FALSE. /,NA
15.5,181.1,4.3,6.3,14.7,.FALSE. /,NA
15.4,180,1.1,2.3,4.6,.FALSE. /,NA
493.9,11.5,3.8,5.6,13.1,.FALSE. /,NA
495.7,11.6,3.2,1.6,19.2,.FALSE. /,NA
494.3,12.1,3.9,5.8,13.5,.FALSE. /,NA
555.1,110.1,1.9,3.4,7.3,.FALSE. /,NA
284.8,186.6,5.6,2.7,19.7,.FALSE. /,NA
284.6,182.9,3,4.8,10.8,.FALSE. /,NA
292.5,194.1,2.2,2.3,3.4,.FALSE. /,NA
285.2,186.4,1.5,2.9,6,.FALSE. /,NA
286.4,187.9,1.1,2.4,4.9,.FALSE. /,NA
284.9,185.2,4.2,6.1,14.4,.FALSE. /,NA
143.3,100,3.4,5.1,11.8,.FALSE. /,NA
141.3,97,2.2,3.8,8.3,.FALSE. /,NA
231.7,381.1,1.4,2.7,5.6,.FALSE. /,NA
616.2,373.9,4.4,8.2,21.4,.FALSE. /,NA
780.9,356.6,1.1,2.4,4.8,.FALSE. /,NA
783.7,365.3,3.2,3.3,11.3,.FALSE. /,NA
778.2,368.3,3.5,5.4,12.4,.FALSE. /,NA
778.3,367.1,4.3,8.2,15.7,.FALSE. /,NA
780.4,368.3,6.9,5.1,17.1,.FALSE. /,NA
478.4,316.6,1.1,2.4,4.7,.FALSE. /,NA
477.1,317.1,2,3.5,7.7,.FALSE. /,NA
479.5,322,2.4,3.9,8.7,.FALSE. /,NA
480.7,320.2,2.3,3.9,8.5,.FALSE. /,NA
238.5,213.3,1.5,5.9,10.1,.FALSE. /,NA
239.9,218.9,2.4,4,8.9,.FALSE. /,NA
240.3,213.9,4.4,9,19.6,.FALSE. /,NA
234.7,216.1,7,9.7,23.4,.FALSE. /,NA
643.8,70.4,3.8,5.6,13.1,.FALSE. /,NA
638.1,72.9,4.2,6.1,14.3,.FALSE. /,NA
635.1,75,3.6,5.5,12.6,.FALSE. /,NA
641.5,68,2,2.2,6.2,.FALSE. /,NA
443.7,156.4,2.3,3.9,8.5,.FALSE. /,NA
444.8,161,3.1,4.8,11,.FALSE. /,NA
445.2,164.4,4,4.3,13.8,.FALSE. /,NA
442.6,161.8,1.1,3.3,10.2,.FALSE. /,NA
443.3,162.8,1.1,4.1,7.6,.FALSE. /,NA
414.4,157.3,1.6,1.8,5.1,.FALSE. /,NA
413.6,157.6,1.8,1.8,6.5,.FALSE. /,NA
418,154.3,3.2,5,11.4,.FALSE. /,NA
331.6,254.7,3.3,5.1,11.6,.FALSE. /,NA
258,207.4,3.9,9.8,17.8,.FALSE. /,NA
257.7,207.8,2,3.5,7.7,.FALSE. /,NA
260.2,206.5,3.5,3.6,12.2,.FALSE. /,NA
256.4,204.9,4.9,7.1,16.8,.FALSE. /,NA
258,207.4,5.6,2.7,19.7,.FALSE. /,NA
353,369.4,4.7,6.8,15.9,.FALSE. /,NA
360.5,377.4,3.4,5.1,11.8,.FALSE. /,NA
353.5,369.3,3.1,4.9,11.2,.FALSE. /,NA
352.4,365.6,4.3,6.3,14.7,.FALSE. /,NA
323.7,272.7,5.9,6.5,15.3,.FALSE. /,NA
321.6,270.5,1.4,1.8,2.5,.FALSE. /,NA
322.6,271.4,1.6,3,6.3,.FALSE. /,NA
322.2,272.3,8.1,7.6,20.6,.FALSE. /,NA
321,269.8,4.3,6.3,14.7,.FALSE. /,NA
158.6,352.4,1.1,0.6,4.5,.FALSE. /,NA
155.2,349.6,2.4,2.9,9.2,.FALSE. /,NA
421,223.9,2.5,4.1,9.2,.FALSE. /,NA
415.6,230.3,2.1,3.7,8,.FALSE. /,NA
420.4,225.4,7.4,9.3,19.1,.FALSE. /,NA
598.2,245.8,1.8,3.2,6.9,.FALSE. /,NA
430.3,32.5,3.4,5.1,11.8,.FALSE. /,NA
431.6,33.1,3.6,5.5,12.6,.FALSE. /,NA
597.9,380,1,1.2,1.6,.FALSE. /,NA
597.2,385.6,1.8,3.2,6.9,.FALSE. /,NA
598.6,384.7,1.5,2.9,6,.FALSE. /,NA
602.6,382.5,1.4,2.7,5.6,.FALSE. /,NA
598.1,384,8.3,8.1,19.7,.FALSE. /,NA
597.3,383.3,1.7,3.1,6.5,.FALSE. /,NA
597.4,385.2,3.6,5.5,12.6,.FALSE. /,NA
860.9,246.1,10,6.4,19.4,.FALSE. /,NA
871.1,253.1,1.4,2.8,5.8,.FALSE. /,NA
859.3,249.9,3.1,4.8,11,.FALSE. /,NA
222.7,0.5,1.8,3.2,6.8,.FALSE. /,NA
223.6,1.8,4.5,6.6,15.5,.FALSE. /,NA
709.9,14.8,3.1,4.8,11,.FALSE. /,NA
703.8,7,1.8,3.2,6.8,.FALSE. /,NA
710.3,15.6,3.6,5.5,12.6,.FALSE. /,NA
847.5,1.3,3.4,5.2,12,.FALSE. /,NA
844.3,7.2,10.2,11.9,19.2,.FALSE. /,NA
856.6,22.9,4.6,7,11.9,.FALSE. /,NA
842.4,7.8,2.3,3.9,8.5,.FALSE. /,NA
396.7,293.2,2.7,6.1,12.5,.FALSE. /,NA
140.1,279.3,3.5,3.6,12.2,.FALSE. /,NA
245.6,76.9,2.3,3.9,8.5,.FALSE. /,NA
242.4,77.2,4.9,7.1,16.8,.FALSE. /,NA
288.9,216.1,4.2,6.1,14.3,.FALSE. /,NA
296.3,231.1,3.9,5.8,13.5,.FALSE. /,NA
294,223,1.8,3.7,8,.FALSE. /,NA
292.2,222.5,2,2.7,6.9,.FALSE. /,NA
152.5,357.8,2,3.4,7.4,.FALSE. /,NA
150.2,357.8,1.1,1.1,2.3,.FALSE. /,NA
149.4,355.8,1.9,4.6,7.5,.FALSE. /,NA
820.3,290,6.4,8.9,21.4,.FALSE. /,NA
821.5,291,3,4.7,10.7,.FALSE. /,NA
821.8,287.3,1.1,0.7,4.6,.FALSE. /,NA
820.8,291.7,2.6,4.2,9.3,.FALSE. /,NA
820.6,290.3,1,2.3,4.5,.FALSE. /,NA
312.3,184.8,1,2.1,4,.FALSE. /,NA
309,186.7,3.9,5.2,17.3,.FALSE. /,NA
313.8,187.1,1.6,3,6.3,.FALSE. /,NA
311.3,187.2,1.5,0.1,4.8,.FALSE. /,NA
456.1,8.7,1.7,3.1,6.6,.FALSE. /,NA
464.7,16.6,3,3.2,5.1,.FALSE. /,NA
456.2,18.2,2.9,1,6.1,.FALSE. /,NA
455.1,12.7,5.2,7.7,17.6,.FALSE. /,NA
477.6,144.3,1.8,3.2,6.9,.FALSE. /,NA
477.4,144,1.5,4.4,11,.FALSE. /,NA
476.6,139.6,3,1.4,13.2,.FALSE. /,NA
597,327.1,2.4,4,8.8,.FALSE. /,NA
596.4,335,2.8,4.4,10,.FALSE. /,NA
595.4,329,2.1,3.6,7.8,.FALSE. /,NA
594.1,331.2,1.8,3.2,6.9,.FALSE. /,NA
380.6,219,4.6,6.7,15.8,.FALSE. /,NA
376.7,218.8,2,3.5,7.7,.FALSE. /,NA
375.1,219,1.2,1.9,3,.FALSE. /,NA
375.9,220.6,1.3,2.6,5.4,.FALSE. /,NA
376.4,219.8,1.8,1.5,6.8,.FALSE. /,NA
208.6,354.9,4.7,6.8,15.9,.FALSE. /,NA
203.8,357.9,2.7,4.3,9.7,.FALSE. /,NA
208.4,354,2.2,3.7,8.2,.FALSE. /,NA
499.2,53.7,4.3,6.2,14.6,.FALSE. /,NA
496.5,52.2,2.4,4,8.9,.FALSE. /,NA
154.9,36,2.8,4.5,10.2,.FALSE. /,NA
153.5,43.6,3.3,5.1,11.6,.FALSE. /,NA
599.1,21.3,0.9,1.3,1.8,.FALSE. /,NA
599.4,22.5,5.1,5.1,16.1,.FALSE. /,NA
599.1,22.9,3.1,4.8,11,.FALSE. /,NA
444.3,294.5,3.5,5.3,12.2,.FALSE. /,NA
444.7,292.9,3.7,5.5,12.8,.FALSE. /,NA
442.9,292.7,4.3,6.3,14.9,.FALSE. /,NA
444.3,295.6,4.3,6.3,14.9,.FALSE. /,NA
445.7,296.4,3.9,5.8,13.5,.FALSE. /,NA
262,298.2,2.8,4.4,10,.FALSE. /,NA
263.8,297,7,4.8,18.8,.FALSE. /,NA
262.1,298.2,3.1,5.7,13.5,.FALSE. /,NA
265.7,297,2.5,2.3,3.3,.FALSE. /,NA
260.3,293.9,1.9,4.2,12.8,.FALSE. /,NA
8.6,1.1,1.9,1.5,4.7,.FALSE. /,NA
7.3,0.2,3.8,4.3,19,.FALSE. /,NA
305.5,118.1,3,4.7,10.6,.FALSE. /,NA
306.3,119.2,2.8,4.5,10.2,.FALSE. /,NA
304.7,120.4,1.5,1.2,2.8,.FALSE. /,NA
305.5,118.5,1.8,3.2,6.9,.FALSE. /,NA
297.2,383.8,1.1,2.5,5.3,.FALSE. /,NA
302.3,380.1,2.6,4.2,9.3,.FALSE. /,NA
217,33.2,4.7,6.8,15.9,.FALSE. /,NA
227.4,35.2,4.2,6.1,14.3,.FALSE. /,NA
229.7,30.1,3.5,5.3,12.2,.FALSE. /,NA
226.1,35.1,5.2,7.4,17.6,.FALSE. /,NA
243,31.8,1.9,3.4,7.4,.FALSE. /,NA
673.8,356.6,3.6,5.5,12.6,.FALSE. /,NA
674.9,356.9,3.7,6.9,19.4,.FALSE. /,NA
672.5,356.8,1.9,4.6,7.5,.FALSE. /,NA
673.3,357.4,6.5,9,21.6,.FALSE. /,NA
677,357.1,4.4,6.4,15.1,.FALSE. /,NA
673.6,357.8,2.3,6.5,14.2,.FALSE. /,NA
675.7,356.8,1.5,2.7,5.5,.FALSE. /,NA
677.9,359.5,2.2,3.7,8.1,.FALSE. /,NA
676.4,358.6,1.1,2.4,4.8,.FALSE. /,NA
133.9,383.1,3.5,5.3,12.2,.FALSE. /,NA
130.4,382,1.9,3.3,7.1,.FALSE. /,NA
803.7,173.8,1,0.6,4.3,.FALSE. /,NA
801.5,163.6,2.5,2.3,8.9,.FALSE. /,NA
806.4,170.2,2.2,2,8,.FALSE. /,NA
500.4,315.6,3.2,3.3,11.3,.FALSE. /,NA
501.8,313.8,1.3,2.6,5.3,.FALSE. /,NA
502.2,313,3.8,6,11.8,.FALSE. /,NA
490.8,316.3,2.5,0.8,7.6,.FALSE. /,NA
500.4,315.7,1.9,3.4,7.3,.FALSE. /,NA
499.6,316.2,2.6,4.2,9.3,.FALSE. /,NA
497.9,319.7,3.8,6,11.8,.FALSE. /,NA
494.3,319.5,1.8,3.2,6.9,.FALSE. /,NA
497.5,316.3,8.7,7.9,18.3,.FALSE. /,NA
479.9,198.2,1.6,1.6,4,.FALSE. /,NA
480.4,193.3,3.1,4.8,11,.FALSE. /,NA
382.8,78.1,3.6,5.5,12.6,.FALSE. /,NA
